1536,1.0
1568,1.0
1600,1.0
1632,1.0
1664,1.0
1696,1.0
1728,1.0
1760,1.0
1792,1.0
1824,1.0
1856,1.0
1888,1.0
1920,1.0
1952,1.0
1984,1.0
2016,1.0
2048,1.0
2080,1.0
2112,1.0
2144,1.0
2176,1.0
2208,1.0
2240,1.0
2272,1.0
2304,1.0
2336,1.0
2368,1.0
2400,1.0
2432,1.0
2464,1.0
2496,1.0
2528,1.0
2560,1.0
2592,1.0
2624,1.0
2656,1.0
2688,1.0
2720,1.0
2752,1.0
2784,0.99995
2816,1.0
2848,1.0
2880,1.0
2912,0.9998
2944,0.9998
2976,0.99975
3008,0.9998
3040,0.9999
3072,0.99885
3104,0.9992
3136,0.99635
3168,0.99305
3200,0.98595
3232,0.97245
3264,0.9778
3296,0.95455
3328,0.91445
3360,0.8485
3392,0.8001
3424,0.7617
3456,0.70075
3488,0.60005
3520,0.52035
3552,0.441
3584,0.3802
3616,0.27775
3648,0.2127
3680,0.13605
3712,0.0935
3744,0.09845
3776,0.1002
3808,0.0615
3840,0.06385
3872,0.06915
3904,0.0382
3936,0.021
3968,0.0258
4000,0.02895
