1536,1.0
1544,1.0
1552,1.0
1560,1.0
1568,1.0
1576,1.0
1584,1.0
1592,1.0
1600,1.0
1608,1.0
1616,1.0
1624,1.0
1632,1.0
1640,1.0
1648,1.0
1656,1.0
1664,1.0
1672,1.0
1680,1.0
1688,1.0
1696,1.0
1704,1.0
1712,1.0
1720,1.0
1728,1.0
1736,1.0
1744,1.0
1752,1.0
1760,1.0
1768,1.0
1776,1.0
1784,1.0
1792,1.0
1800,1.0
1808,1.0
1816,1.0
1824,1.0
1832,1.0
1840,1.0
1848,1.0
1856,1.0
1864,1.0
1872,1.0
1880,1.0
1888,1.0
1896,1.0
1904,1.0
1912,1.0
1920,1.0
1928,1.0
1936,1.0
1944,1.0
1952,1.0
1960,1.0
1968,1.0
1976,1.0
1984,1.0
1992,1.0
2000,1.0
2008,1.0
2016,1.0
2024,1.0
2032,1.0
2040,1.0
2048,1.0
2056,1.0
2064,1.0
2072,1.0
2080,1.0
2088,1.0
2096,1.0
2104,1.0
2112,1.0
2120,1.0
2128,1.0
2136,1.0
2144,1.0
2152,1.0
2160,1.0
2168,1.0
2176,1.0
2184,1.0
2192,1.0
2200,1.0
2208,1.0
2216,1.0
2224,1.0
2232,1.0
2240,1.0
2248,1.0
2256,1.0
2264,1.0
2272,1.0
2280,1.0
2288,1.0
2296,1.0
2304,1.0
2312,1.0
2320,1.0
2328,1.0
2336,1.0
2344,1.0
2352,1.0
2360,1.0
2368,1.0
2376,1.0
2384,1.0
2392,1.0
2400,1.0
2408,1.0
2416,1.0
2424,0.99995
2432,1.0
2440,1.0
2448,0.9999
2456,0.99995
2464,0.9999
2472,1.0
2480,0.9999
2488,1.0
2496,1.0
2504,0.99985
2512,0.99985
2520,0.99995
2528,0.9998
2536,0.9999
2544,0.9998
2552,0.99975
2560,0.9996
2568,0.9998
2576,0.9997
2584,0.9994
2592,0.9993
2600,0.9991
2608,0.9991
2616,0.9987
2624,0.99875
2632,0.99885
2640,0.9987
2648,0.99795
2656,0.99785
2664,0.9984
2672,0.9975
2680,0.99795
2688,0.9962
2696,0.9973
2704,0.995
2712,0.9962
2720,0.9937
2728,0.9931
2736,0.99475
2744,0.9943
2752,0.99315
2760,0.98935
2768,0.9892
2776,0.98695
2784,0.98585
2792,0.98805
2800,0.9829
2808,0.98785
2816,0.98435
2824,0.9791
2832,0.97825
2840,0.98085
2848,0.97535
2856,0.9676
2864,0.9701
2872,0.95405
2880,0.9617
2888,0.9526
2896,0.9545
2904,0.95215
2912,0.95895
2920,0.95005
2928,0.93745
2936,0.93495
2944,0.93825
2952,0.92165
2960,0.93265
2968,0.9323
2976,0.9042
2984,0.9116
2992,0.8984
3000,0.9059
3008,0.9022
3016,0.8734
3024,0.88765
3032,0.86475
3040,0.85065
3048,0.85085
3056,0.8457
3064,0.82645
3072,0.82565
3080,0.81365
3088,0.8246
3096,0.82695
3104,0.78675
3112,0.7764
3120,0.76385
3128,0.78805
3136,0.73955
3144,0.73465
3152,0.7186
3160,0.76055
3168,0.71095
3176,0.7251
3184,0.69325
3192,0.719
3200,0.68985
3208,0.69615
3216,0.67815
3224,0.6585
3232,0.6514
3240,0.6178
3248,0.6159
3256,0.605
3264,0.58945
3272,0.5775
3280,0.5782
3288,0.55965
3296,0.5522
3304,0.54295
3312,0.5325
3320,0.52645
3328,0.4902
3336,0.4834
3344,0.47215
3352,0.4612
3360,0.4554
3368,0.44105
3376,0.4239
3384,0.43135
3392,0.4105
3400,0.3966
3408,0.383
3416,0.36605
3424,0.3452
3432,0.33785
3440,0.3499
3448,0.33485
3456,0.3179
3464,0.3082
3472,0.29815
3480,0.2996
3488,0.28665
3496,0.2803
3504,0.251
3512,0.24955
3520,0.2492
3528,0.23825
3536,0.2214
3544,0.21805
3552,0.2077
3560,0.19965
3568,0.18615
3576,0.1785
3584,0.1879
3592,0.17295
3600,0.1778
3608,0.1539
3616,0.1472
3624,0.14105
3632,0.1289
3640,0.1331
3648,0.13945
3656,0.11505
3664,0.11185
3672,0.11235
3680,0.11265
3688,0.10905
3696,0.11355
3704,0.09695
3712,0.1015
3720,0.0965
3728,0.0901
3736,0.08625
3744,0.07895
3752,0.10045
3760,0.08705
3768,0.07995
3776,0.08525
3784,0.08665
3792,0.07345
3800,0.07465
3808,0.06325
3816,0.06155
3824,0.0593
3832,0.0547
3840,0.055
3848,0.0467
3856,0.05195
3864,0.05095
3872,0.0494
3880,0.0521
3888,0.0567
3896,0.0551
3904,0.05045
3912,0.0483
3920,0.05085
3928,0.03685
3936,0.0408
3944,0.03535
3952,0.03375
3960,0.03475
3968,0.03585
3976,0.03195
3984,0.03575
3992,0.0332
4000,0.022
