1024,0.9999
1056,0.99995
1088,0.9991
1120,0.99725
1152,0.99235
1184,0.98105
1216,0.9595
1248,0.9357
1280,0.89065
1312,0.84165
1344,0.77505
1376,0.71785
1408,0.64305
1440,0.5671
1472,0.502
1504,0.43875
1536,0.354
1568,0.29845
1600,0.2586
1632,0.22175
1664,0.17635
1696,0.1471
1728,0.12005
1760,0.09665
1792,0.0875
1824,0.0561
1856,0.0563
1888,0.04895
1920,0.04055
1952,0.03325
1984,0.02805
2016,0.02515
2048,0.02565
2080,0.0196
2112,0.0154
2144,0.01365
2176,0.0101
