768,1.0
800,1.0
832,1.0
864,1.0
896,1.0
928,1.0
960,1.0
992,1.0
1024,1.0
1056,1.0
1088,1.0
1120,1.0
1152,1.0
1184,1.0
1216,1.0
1248,1.0
1280,1.0
1312,1.0
1344,1.0
1376,1.0
1408,0.99995
1440,0.99995
1472,0.99985
1504,0.99945
1536,0.99165
1568,0.9794
1600,0.94805
1632,0.8601
1664,0.75305
1696,0.6695
1728,0.57535
1760,0.441
1792,0.4036
1824,0.29645
1856,0.2173
1888,0.16725
1920,0.1111
1952,0.10675
1984,0.0702
2016,0.0435
2048,0.02945
2080,0.0159
2112,0.0168
2144,0.0111
2176,0.0078
