768,1.0
776,1.0
784,1.0
792,1.0
800,1.0
808,1.0
816,1.0
824,1.0
832,1.0
840,1.0
848,1.0
856,1.0
864,1.0
872,1.0
880,1.0
888,1.0
896,1.0
904,1.0
912,1.0
920,1.0
928,1.0
936,1.0
944,1.0
952,1.0
960,1.0
968,1.0
976,1.0
984,1.0
992,1.0
1000,1.0
1008,1.0
1016,1.0
1024,1.0
1032,1.0
1040,1.0
1048,1.0
1056,1.0
1064,1.0
1072,1.0
1080,1.0
1088,1.0
1096,1.0
1104,1.0
1112,1.0
1120,1.0
1128,1.0
1136,1.0
1144,1.0
1152,1.0
1160,1.0
1168,1.0
1176,1.0
1184,1.0
1192,1.0
1200,1.0
1208,1.0
1216,1.0
1224,1.0
1232,1.0
1240,1.0
1248,1.0
1256,1.0
1264,1.0
1272,1.0
1280,1.0
1288,1.0
1296,1.0
1304,1.0
1312,0.99995
1320,0.99995
1328,0.99955
1336,0.99925
1344,0.9982
1352,0.9976
1360,0.99485
1368,0.992
1376,0.9866
1384,0.9772
1392,0.97045
1400,0.95475
1408,0.93405
1416,0.9033
1424,0.8767
1432,0.839
1440,0.80095
1448,0.74795
1456,0.6842
1464,0.6386
1472,0.57835
1480,0.51655
1488,0.4675
1496,0.4014
1504,0.3537
1512,0.29645
1520,0.26525
1528,0.2065
1536,0.17875
1544,0.12845
1552,0.1017
1560,0.09045
1568,0.0572
1576,0.0479
1584,0.0393
1592,0.0308
1600,0.0222
1608,0.01625
1616,0.01335
1624,0.0082
1632,0.00785
1640,0.003
1648,0.00305
1656,0.00135
1664,0.0028
1672,0.00065
1680,0.0
1688,0.0
1696,0.0
1704,0.0
